ISOdate,Year,Month,soi3m,nino5m,CEI,category,code
1999-05-01,1999,5,1.2330548223389257,-1.3859414255173284,-2.618996247856254,CEI NINA,-3.0
1999-06-01,1999,6,0.9657728221812064,-1.2202440409207866,-2.186016863101993,NINO3.4 NINA,-1.0
1999-07-01,1999,7,0.5906659998633078,-1.158117659814103,-1.748783659677411,NINO3.4 NINA,-1.0
1999-08-01,1999,8,0.6155964702023652,-1.2083216153037062,-1.8239180855060715,NINO3.4 NINA,-1.0
1999-09-01,1999,9,0.4118728074487338,-1.2528482252613706,-1.6647210327101045,NINO3.4 NINA,-1.0
1999-10-01,1999,10,0.5548260056060823,-1.313920242197836,-1.8687462478039183,NINO3.4 NINA,-1.0
1999-11-01,1999,11,0.8077770547740062,-1.4372808501133243,-2.2450579048873305,NINO3.4 NINA,-1.0
1999-12-01,1999,12,1.3021192000125377,-1.6136840862843882,-2.915803286296926,CEI NINA,-3.0
2000-01-01,2000,1,1.109149048340106,-1.780354730114981,-2.889503778455087,CEI NINA,-3.0
2000-02-01,2000,2,1.1080981215271162,-1.9117447267113596,-3.0198428482384756,CEI NINA,-3.0
2000-03-01,2000,3,1.1037152013455371,-1.8844123632218663,-2.9881275645674035,CEI NINA,-3.0
2000-04-01,2000,4,1.4823153343641837,-1.7071980776890943,-3.189513412053278,CEI NINA,-3.0
2000-05-01,2000,5,1.2949598958386548,-1.4857004970071719,-2.7806603928458267,CEI NINA,-3.0
2000-06-01,2000,6,0.7548860693125812,-1.225110337091023,-1.9799964064036042,NINO3.4 NINA,-1.0
2000-07-01,2000,7,0.08091386071619716,-0.9780647015153615,-1.0589785622315586,NINO3.4 NINA,-1.0
2000-08-01,2000,8,0.13534011650802918,-0.833616810195514,-0.9689569267035432,NINO3.4 NINA,-1.0
2000-09-01,2000,9,0.5561607990094676,-0.761352312067507,-1.3175131110769747,NINO3.4 NINA,-1.0
2000-10-01,2000,10,1.0663264842906661,-0.7299647017694846,-1.7962911860601507,CEI NINA,-3.0
2000-11-01,2000,11,1.514718403995576,-0.731667905429065,-2.246386309424641,CEI NINA,-3.0
2000-12-01,2000,12,1.4549640780939614,-0.7985794777698133,-2.2535435558637746,CEI NINA,-3.0
2001-01-01,2001,1,1.3692307531467114,-0.8654910501105624,-2.2347218032572735,CEI NINA,-3.0
2001-02-01,2001,2,1.0252971937187743,-0.8825230867063895,-1.9078202804251636,CEI NINA,-3.0
2001-03-01,2001,3,1.109536852917014,-0.8235597981103597,-1.9330966510273737,CEI NINA,-3.0
2001-04-01,2001,4,0.8938402730359144,-0.7461045840674313,-1.6399448571033457,NINO3.4 NINA,-1.0
2001-05-01,2001,5,0.25775483473541094,-0.5878688535985805,-0.8456236883339915,NINO3.4 NINA,-1.0
2001-06-01,2001,6,0.09801686618795277,-0.42703776517227515,-0.5250546313602279,Neutral,0.0
2001-07-01,2001,7,-0.08415052741159482,-0.2602860164055127,-0.17613548899391787,Neutral,0.0
2001-08-01,2001,8,-0.07599558372149195,-0.145035902107083,-0.06904031838559105,Neutral,0.0
2001-09-01,2001,9,-0.24603030932081005,-0.06547195972372222,0.18055834959708783,Neutral,0.0
2001-10-01,2001,10,-0.17707871348237536,-0.043816941766171166,0.13326177171620418,Neutral,0.0
2001-11-01,2001,11,0.2782516524388833,-0.08931681095787881,-0.3675684633967621,Neutral,0.0
2001-12-01,2001,12,-0.08140359996840678,-0.20489134500098868,-0.1234877450325819,Neutral,0.0
2002-01-01,2002,1,0.037785814944958536,-0.2572040288310294,-0.2949898437759879,Neutral,0.0
2002-02-01,2002,2,0.08226724257880229,-0.23773884415008473,-0.32000608672888703,Neutral,0.0
2002-03-01,2002,3,0.3547168219297319,-0.1714761112987012,-0.5261929332284331,Neutral,0.0
2002-04-01,2002,4,0.23243409774160223,-0.05752367597900018,-0.2899577737206024,Neutral,0.0
2002-05-01,2002,5,-0.4843079992299478,0.15910760853268532,0.6434156077626332,Neutral,0.0
2002-06-01,2002,6,-0.5443654308527279,0.39536628759765335,0.9397317184503813,Neutral,0.0
2002-07-01,2002,7,-0.7962024253894741,0.5791500729602437,1.3753524983497178,NINO3.4 NINO,1.0
2002-08-01,2002,8,-0.7934198132912751,0.7211648161949727,1.5145846294862477,NINO3.4 NINO,1.0
2002-09-01,2002,9,-0.9732503095230405,0.8956215338979409,1.8688718434209814,NINO3.4 NINO,1.0
2002-10-01,2002,10,-0.9147311279907466,1.048666548451871,1.9633976764426175,NINO3.4 NINO,1.0
2002-11-01,2002,11,-0.6944127995487082,1.1953853779844954,1.8897981775332036,NINO3.4 NINO,1.0
2002-12-01,2002,12,-0.7819915680774533,1.3523234294746158,2.134314997552069,NINO3.4 NINO,1.0
2003-01-01,2003,1,-0.627716386830144,1.419235001815364,2.046951388645508,NINO3.4 NINO,1.0
2003-02-01,2003,2,-0.5896083897065765,1.390037224793946,1.9796456145005226,NINO3.4 NINO,1.0
2003-03-01,2003,3,-0.3190023797600703,1.237316629984698,1.5563190097447683,NINO3.4 NINO,1.0
2003-04-01,2003,4,-0.32648339081726224,0.8865377810468359,1.2130211718640982,NINO3.4 NINO,1.0
2003-05-01,2003,5,-0.31926686597574727,0.4267538978956811,0.7460207638714283,Neutral,0.0
2003-06-01,2003,6,-0.5445720923566423,0.15205147908584102,0.6966235714424833,Neutral,0.0
2003-07-01,2003,7,-0.32479125442630014,0.05359008657472794,0.37838134100102805,Neutral,0.0
2003-08-01,2003,8,-0.11455034634847192,0.02528446385118699,0.1398348101996589,Neutral,0.0
2003-09-01,2003,9,0.12398379916121065,0.10484840623454775,-0.0191353929266629,Neutral,0.0
2003-10-01,2003,10,-0.0461800866800321,0.35521934419320184,0.40139943087323393,Neutral,0.0
2003-11-01,2003,11,-0.21191357096345415,0.48003984095976326,0.6919534119232174,Neutral,0.0
2003-12-01,2003,12,0.2378130603925671,0.4739569707469683,0.2361439103544012,Neutral,0.0
2004-01-01,2004,1,-0.12697359252988577,0.43381002734251933,0.5607836198724051,Neutral,0.0
2004-02-01,2004,2,0.30530644059866213,0.42164428691692846,0.11633784631826632,Neutral,0.0
2004-03-01,2004,3,0.088747198006615,0.30785406146957056,0.21910686346295555,Neutral,0.0
2004-04-01,2004,4,0.1247750419538525,0.24175353849053022,0.11697849653667772,Neutral,0.0
2004-05-01,2004,5,0.4234389211574045,0.183439089383867,-0.2399998317735375,Neutral,0.0
2004-06-01,2004,6,-0.14345196219977535,0.18854870036261182,0.33200066256238714,Neutral,0.0
2004-07-01,2004,7,-0.04305507018276956,0.2798728584907125,0.322927928673482,Neutral,0.0
2004-08-01,2004,8,-0.8224131895496691,0.4462190825766231,1.2686322721262924,Neutral,0.0
2004-09-01,2004,9,-0.5104959350171937,0.6012106155986456,1.1117065506158395,NINO3.4 NINO,1.0
2004-10-01,2004,10,-0.34760439215207284,0.7542556301525757,1.1018600223046486,NINO3.4 NINO,1.0
2004-11-01,2004,11,-0.5013120630761291,0.8498783498977203,1.3511904129738492,NINO3.4 NINO,1.0
2004-12-01,2004,12,-0.6716455570367781,0.8754264047914616,1.5470719618282396,NINO3.4 NINO,1.0
2005-01-01,2005,1,-0.5192508392193859,0.8474452018126026,1.3666960410319886,NINO3.4 NINO,1.0
2005-02-01,2005,2,-1.0236818264013288,0.7452529822376415,1.7689348086389702,CEI NINO,3.0
2005-03-01,2005,3,-0.5983747036159753,0.6363290529605198,1.2347037565764951,NINO3.4 NINO,1.0
2005-04-01,2005,4,-0.8977487492796168,0.5312981606195882,1.429046909899205,NINO3.4 NINO,1.0
2005-05-01,2005,5,-0.5041287704385781,0.4535185268319804,0.9576472972705585,Neutral,0.0
2005-06-01,2005,6,-0.40469421021102353,0.37103480674647255,0.7757290169574961,Neutral,0.0
2005-07-01,2005,7,-0.10178578299037541,0.33096896827819344,0.4327547512685689,Neutral,0.0
2005-08-01,2005,8,0.1865270841988378,0.30266334555465335,0.11613626135581556,Neutral,0.0
2005-09-01,2005,9,0.07198753581456334,0.24110469900116288,0.16911716318659953,Neutral,0.0
2005-10-01,2005,10,0.43982142918475065,0.12893657227721556,-0.3108848569075351,Neutral,0.0
2005-11-01,2005,11,0.48689943473517605,-0.08931681095787881,-0.5762162456930549,Neutral,0.0
2005-12-01,2005,12,0.3884609632898389,-0.34601393393784086,-0.7344748972276798,Neutral,0.0
2006-01-01,2006,1,0.38814100703678334,-0.6392082781945762,-1.0273492852313595,NINO3.4 NINA,-1.0
2006-02-01,2006,2,0.5417256516148562,-0.7973629037272554,-1.3390885553421117,NINO3.4 NINA,-1.0
2006-03-01,2006,3,1.129108164856856,-0.9062868330043771,-2.035394997861233,CEI NINA,-3.0
2006-04-01,2006,4,1.203064085548701,-0.8239653227912124,-2.027029408339913,CEI NINA,-3.0
2006-05-01,2006,5,0.893038876567881,-0.6097671863646446,-1.5028060629325255,NINO3.4 NINA,-1.0
2006-06-01,2006,6,0.201336552877034,-0.32971184176755103,-0.531048394644585,Neutral,0.0
2006-07-01,2006,7,-0.6386591077313347,-0.14106176023472455,0.49759734749661017,Neutral,0.0
2006-08-01,2006,8,-0.8624151798184989,0.0666479812981948,0.9290631611166937,Neutral,0.0
2006-09-01,2006,9,-0.9867504988351958,0.24840414325651755,1.2351546420917134,Neutral,0.0
2006-10-01,2006,10,-1.1587994979996654,0.416048046321156,1.5748475443208214,SOI NINO,2.0
2006-11-01,2006,11,-0.7336868886300224,0.6430607626626794,1.376747651292702,NINO3.4 NINO,1.0
2006-12-01,2006,12,-0.6334050322399251,0.9046241818128795,1.5380292140528047,NINO3.4 NINO,1.0
2007-01-01,2007,1,-0.3728827881290843,0.9958672350048086,1.368750023133893,NINO3.4 NINO,1.0
2007-02-01,2007,2,-0.3496265838009473,0.9155733481959097,1.265199931996857,NINO3.4 NINO,1.0
2007-03-01,2007,3,-0.1645705375602495,0.7312218282801262,0.8957923658403757,NINO3.4 NINO,1.0
2007-04-01,2007,4,0.07519180714387796,0.4096407563636817,0.3344489492198037,Neutral,0.0
2007-05-01,2007,5,0.11900452803858194,0.03745020427677955,-0.08155432376180238,Neutral,0.0
2007-06-01,2007,6,0.3704891237865018,-0.17155721623487105,-0.5420463400213729,Neutral,0.0
2007-07-01,2007,7,0.22823224210904894,-0.2919169415120473,-0.5201491836210962,Neutral,0.0
2007-08-01,2007,8,0.42608215731976284,-0.4272810799807855,-0.8533632373005484,Neutral,0.0
2007-09-01,2007,9,0.1291282996090325,-0.5764330575985295,-0.705561357207562,NINO3.4 NINA,-1.0
2007-10-01,2007,10,0.5130981655263495,-0.739697294109957,-1.2527954596363065,NINO3.4 NINA,-1.0
2007-11-01,2007,11,0.629965094570679,-1.0090467871325322,-1.639011881703211,NINO3.4 NINA,-1.0
2007-12-01,2007,12,1.1139056366593845,-1.2462787254315497,-2.3601843620909344,CEI NINA,-3.0
2008-01-01,2008,1,1.3583944094691198,-1.4810775156454503,-2.8394719251145704,CEI NINA,-3.0
2008-02-01,2008,2,1.7258708169660681,-1.670863066284664,-3.3967338832507323,CEI NINA,-3.0
2008-03-01,2008,3,1.7612385904801162,-1.704359404923124,-3.4655979954032405,CEI NINA,-3.0
2008-04-01,2008,4,1.4843932260951165,-1.600139561943896,-3.0845327880390125,CEI NINA,-3.0
2008-05-01,2008,5,0.7425498715641499,-1.456502719985754,-2.199052591549904,NINO3.4 NINA,-1.0
2008-06-01,2008,6,0.5201954136720909,-1.2032120043249588,-1.7234074179970498,NINO3.4 NINA,-1.0
2008-07-01,2008,7,0.43426600786301617,-0.8710061857701634,-1.3052721936331797,NINO3.4 NINA,-1.0
2008-08-01,2008,8,0.9297079050951798,-0.6146334825348825,-1.5443413876300622,NINO3.4 NINA,-1.0
2008-09-01,2008,9,1.0906850886596993,-0.4450430610021506,-1.5357281496618498,SOI NINA,-2.0
2008-10-01,2008,10,1.4926760404473727,-0.3017306387886938,-1.7944066792360664,SOI NINA,-2.0
2008-11-01,2008,11,1.618638941087815,-0.2693697692566211,-1.888008710344436,SOI NINA,-2.0
2008-12-01,2008,12,1.6079703638797531,-0.3995431918104404,-2.0075135556901937,SOI NINA,-2.0
2009-01-01,2009,1,1.407428826340881,-0.6027110569178046,-2.0101398832586854,CEI NINA,-3.0
2009-02-01,2009,2,1.3285716258021094,-0.7511330901100105,-2.07970471591212,CEI NINA,-3.0
2009-03-01,2009,3,0.983639110134574,-0.8527575751317776,-1.8363966852663516,NINO3.4 NINA,-1.0
2009-04-01,2009,4,0.9844282087307243,-0.7899012495995575,-1.774329458330282,NINO3.4 NINA,-1.0
2009-05-01,2009,5,0.4120555600074364,-0.534339595725982,-0.9463951557334185,NINO3.4 NINA,-1.0
2009-06-01,2009,6,0.32111142206790855,-0.19832184517117035,-0.5194332672390789,Neutral,0.0
2009-07-01,2009,7,0.09230452236962552,0.11198564061756187,0.01968111824793635,Neutral,0.0
2009-08-01,2009,8,0.0940993366577878,0.3926898247040245,0.2985904880462367,Neutral,0.0
2009-09-01,2009,9,0.16993848644059578,0.6036437636837642,0.4337052772431684,NINO3.4 NINO,1.0
2009-10-01,2009,10,-0.40538124434553713,0.7858865552591121,1.1912677996046492,NINO3.4 NINO,1.0
2009-11-01,2009,11,-0.5644337212070891,1.0542627890476435,1.6186965102547326,NINO3.4 NINO,1.0
2009-12-01,2009,12,-0.9379577778141486,1.3596228737299705,2.297580651544119,NINO3.4 NINO,1.0
2010-01-01,2010,1,-0.7960542053014866,1.5968548120289878,2.3929090173304743,NINO3.4 NINO,1.0
2010-02-01,2010,2,-0.9490193901635431,1.7452768452211938,2.694296235384737,NINO3.4 NINO,1.0
2010-03-01,2010,3,-0.939461588311718,1.7458445797743878,2.6853061680861057,NINO3.4 NINO,1.0
2010-04-01,2010,4,-0.09114395908259737,1.5264557274329045,1.6175996865155018,NINO3.4 NINO,1.0
2010-05-01,2010,5,0.7857548647529762,1.11776795406923,0.33201308931625384,NINO3.4 NINO,1.0
2010-06-01,2010,6,1.232530884864632,0.6216490595136397,-0.6108818253509922,Neutral,0.0
2010-07-01,2010,7,1.5881126326545556,0.08278786359614404,-1.5053247690584115,SOI NINA,-2.0
2010-08-01,2010,8,1.9036164237397304,-0.4735108935980312,-2.3771273173377616,SOI NINA,-2.0
2010-09-01,2010,9,2.584025060508698,-0.9973676763239674,-3.5813927368326652,CEI NINA,-3.0
2010-10-01,2010,10,2.416688844652341,-1.3942141290067358,-3.810902973659077,CEI NINA,-3.0
2010-11-01,2010,11,2.16328093998922,-1.6270664007525395,-3.79034734074176,CEI NINA,-3.0
2010-12-01,2010,12,2.2552540949792323,-1.7523735271361216,-4.007627622115354,CEI NINA,-3.0
2011-01-01,2011,1,2.2350406762717556,-1.8241513956471072,-4.059192071918863,CEI NINA,-3.0
2011-02-01,2011,2,2.406408041826735,-1.7341249164977361,-4.140532958324471,CEI NINA,-3.0
2011-03-01,2011,3,2.3055103965463815,-1.597300889177926,-3.902811285724307,CEI NINA,-3.0
2011-04-01,2011,4,2.416620140206407,-1.3981882708790907,-3.8148084110854974,CEI NINA,-3.0
2011-05-01,2011,5,1.8849063743345666,-1.1158619880692158,-3.0007683624037824,CEI NINA,-3.0
2011-06-01,2011,6,1.14996266180027,-0.740913868152514,-1.890876529952784,CEI NINA,-3.0
2011-07-01,2011,7,0.8278767499046257,-0.5060339730024436,-1.3339107229070692,NINO3.4 NINA,-1.0
2011-08-01,2011,8,0.8229821688541955,-0.3664523778528331,-1.1894345467070286,Neutral,0.0
2011-09-01,2011,9,1.0871130903428647,-0.38178121078907873,-1.4688943011319435,SOI NINA,-2.0
2011-10-01,2011,10,0.9254804327275021,-0.5158476702790892,-1.4413281030065912,NINO3.4 NINA,-1.0
2011-11-01,2011,11,1.2008894683353044,-0.7559993862802475,-1.9568888546155518,CEI NINA,-3.0
2011-12-01,2011,12,1.6258875925750098,-0.9737661398983194,-2.599653732473329,CEI NINA,-3.0
2012-01-01,2012,1,1.643580635346384,-1.0820412296860764,-2.72562186503246,CEI NINA,-3.0
2012-02-01,2012,2,1.3068926750694387,-1.084474377771195,-2.391367052840634,CEI NINA,-3.0
2012-03-01,2012,3,0.7082862289250215,-0.9890138678983927,-1.6973000968234142,NINO3.4 NINA,-1.0
2012-04-01,2012,4,0.26710072078481706,-0.8020669900251476,-1.0691677108099646,NINO3.4 NINA,-1.0
2012-05-01,2012,5,0.15432391816753274,-0.5878688535985797,-0.7421927717661124,NINO3.4 NINA,-1.0
2012-06-01,2012,6,-0.3486858607784063,-0.38567424772526565,-0.03698838694685935,Neutral,0.0
2012-07-01,2012,7,-0.2683600880067784,-0.19702416619243998,0.07133592181433843,Neutral,0.0
2012-08-01,2012,8,-0.3560404278870787,-0.028244794021411654,0.327795633865667,Neutral,0.0
2012-09-01,2012,9,-0.006515927947308893,0.22407266240533674,0.23058859035264564,Neutral,0.0
2012-10-01,2012,10,0.1620631004017064,0.4111817501509198,0.24911864974921338,Neutral,0.0
2012-11-01,2012,11,0.3623384065781347,0.526269654577009,0.16393124799887432,NINO3.4 NINO,1.0
2012-12-01,2012,12,0.06910490811408927,0.38879678776783594,0.3196918796537467,Neutral,0.0
2013-01-01,2013,1,-0.09353016794593855,0.1296665167027545,0.22319668464869305,Neutral,0.0
2013-02-01,2013,2,-0.2784086775935446,-0.21097421521378457,0.06743446237976003,Neutral,0.0
2013-03-01,2013,3,0.4526135320606357,-0.45858758534264,-0.9112011174032757,Neutral,0.0
2013-04-01,2013,4,0.5757001996645942,-0.5709179219389261,-1.1466181216035203,NINO3.4 NINA,-1.0
2013-05-01,2013,5,1.0655344624687957,-0.488109782108738,-1.5536442445775336,SOI NINA,-2.0
2013-06-01,2013,6,1.2301147421742307,-0.37107535921455886,-1.6011901013887895,SOI NINA,-2.0
2013-07-01,2013,7,1.499609925080707,-0.29678323768228515,-1.796393162762992,SOI NINA,-2.0
2013-08-01,2013,8,1.160938181217426,-0.2764258987034628,-1.4373640799208887,SOI NINA,-2.0
2013-09-01,2013,9,0.6021816704433167,-0.3477171375974257,-0.9498988080407424,Neutral,0.0
2013-10-01,2013,10,0.21947068977570278,-0.3528267485761748,-0.5722974383518775,Neutral,0.0
2013-11-01,2013,11,0.43285057200136545,-0.32776532329945673,-0.7606158953008222,Neutral,0.0
2013-12-01,2013,12,0.3344121005560283,-0.3679122667039049,-0.7023243672599333,Neutral,0.0
2014-01-01,2014,1,0.7762522273599639,-0.4348238390446532,-1.2110760664046172,Neutral,0.0
2014-02-01,2014,2,0.48288688233521465,-0.5540480952154422,-1.0369349775506569,NINO3.4 NINA,-1.0
2014-03-01,2014,3,0.12259128829732893,-0.6362073955562636,-0.7587986838535925,NINO3.4 NINA,-1.0
2014-04-01,2014,4,0.026585173326285565,-0.6195808836412876,-0.6461660569675731,NINO3.4 NINA,-1.0
2014-05-01,2014,5,0.29611712304121546,-0.4418799684914923,-0.7379970915327078,Neutral,0.0
2014-06-01,2014,6,0.7107418217694834,-0.2591505472991237,-0.9698923690686071,Neutral,0.0
2014-07-01,2014,7,0.2959562140981813,-0.06806731768117956,-0.36402353177936086,Neutral,0.0
2014-08-01,2014,8,-0.2980914675298796,0.022851315766068473,0.32094278329594805,Neutral,0.0
2014-09-01,2014,9,-0.6683006619287025,0.09511581389407454,0.763416475822777,Neutral,0.0
2014-10-01,2014,10,-0.8175836464005141,0.14596860887304258,0.9635522552735567,Neutral,0.0
2014-11-01,2014,11,-0.8509841762189587,0.3194520673419665,1.1704362435609252,Neutral,0.0
2014-12-01,2014,12,-0.7551725546399001,0.4763901188320877,1.2315626734719878,Neutral,0.0
2015-01-01,2015,1,-0.7726643424958959,0.6308950222370886,1.4035593647329845,NINO3.4 NINO,1.0
2015-02-01,2015,2,-0.3578064358508399,0.7038894647906329,1.0616959006414728,NINO3.4 NINO,1.0
2015-03-01,2015,3,-0.42221931317695705,0.7166229397694177,1.1388422529463749,NINO3.4 NINO,1.0
2015-04-01,2015,4,-0.1895862542854794,0.7113511189183306,0.90093737320381,NINO3.4 NINO,1.0
2015-05-01,2015,5,-0.6629721314420735,0.7746940740675732,1.4376662055096467,NINO3.4 NINO,1.0
2015-06-01,2015,6,-0.7366488606581739,0.9063273854724616,1.6429762461306354,NINO3.4 NINO,1.0
2015-07-01,2015,7,-1.2807381105811388,1.124175244026705,2.404913354607844,CEI NINO,3.0
2015-08-01,2015,8,-1.4981340532663623,1.390280539602459,2.888414592868821,CEI NINO,3.0
2015-09-01,2015,9,-1.8265621493355455,1.645031144114325,3.4715932934498706,CEI NINO,3.0
2015-10-01,2015,10,-1.9340833310685552,1.907567822498571,3.8416511535671263,CEI NINO,3.0
