,east,west,dmi
1900-01-01,0.009394131807470204,-0.9205521489107538,-0.9299462807182239
1900-02-01,0.3030720111776941,0.35970732383661386,0.056635312658919745
1900-03-01,0.384547106344701,0.5340682936003686,0.14952118725566754
1900-04-01,0.2750388471940564,-0.1104315085350149,-0.3854703557290713
1900-05-01,-0.3350249138340977,0.1502850420336744,0.48530995586777215
1900-06-01,-0.4142538162802857,0.2999149382066138,0.7141687544868995
1900-07-01,-0.35159558544424785,-0.08905911053218493,0.2625364749120629
1900-08-01,0.039174065197852805,-0.7057349302497432,-0.744908995447596
1900-09-01,0.23995435938040943,-0.9583070776867861,-1.1982614370671956
1900-10-01,0.13184618257868277,-0.8473809104655378,-0.9792270930442205
1900-11-01,0.7428663634971383,0.22052963636466621,-0.5223367271324721
1900-12-01,0.7422905720549424,0.5511877814788857,-0.19110279057605672
1901-01-01,-0.010170655302099133,0.06161010058283136,0.07178075588493049
1901-02-01,-0.6462565529399896,-0.7218671010307222,-0.07561054809073253
1901-03-01,-0.5581628866690018,-0.43395824556304774,0.12420464110595408
1901-04-01,-0.3508888772109837,-0.21463904068289602,0.1362498365280877
1901-05-01,-0.5704933088795681,-1.1682262277819855,-0.5977329189024174
1901-06-01,-0.8802084951555924,-1.7011161873327398,-0.8209076921771474
1901-07-01,-0.8600254898659809,-1.692691894568762,-0.832666404702781
1901-08-01,-0.5103127995337391,-1.4307196923467653,-0.9204068928130262
1901-09-01,-0.885384557172807,-2.0810368335835103,-1.1956522764107034
1901-10-01,-0.9276343149123955,-1.7641221681449757,-0.8364878532325802
1901-11-01,-0.9248680916048336,-1.8717288186488164,-0.9468607270439827
1901-12-01,-0.9104248178495349,-1.8857200905219342,-0.9752952726723993
1902-01-01,-0.9316066697672925,-2.1059489367071653,-1.1743422669398729
1902-02-01,-1.419865690824513,-2.2467327798215337,-0.8268670889970207
1902-03-01,-1.358500869396525,-2.034490417388237,-0.6759895479917122
1902-04-01,-1.1413353690578318,-1.513063735737839,-0.3717283666800071
1902-05-01,-0.7333028848824362,-1.3474839822141569,-0.6141810973317207
1902-06-01,-0.9261748351304914,-0.6270718206930556,0.2991030144374358
1902-07-01,-1.3197252553902725,0.2817818133339395,1.601507068724212
1902-08-01,-1.705619467757609,0.08070358070772758,1.7863230484653367
1902-09-01,-2.1309850926318727,-0.036635654006635404,2.0943494386252373
1902-10-01,-2.40775773525922,-0.33710872939175157,2.0706490058674683
1902-11-01,-1.7597171950888275,-0.16292557941734456,1.596791615671483
1902-12-01,-0.7222682964649382,-0.6063805302588138,0.1158877662061244
1903-01-01,-0.04315441349611321,-0.6260710226728587,-0.5829166091767455
1903-02-01,-0.30267270793773426,-0.8207785564200247,-0.5181058484822905
1903-03-01,-0.5431801872468038,-0.941861635941179,-0.39868144869437516
1903-04-01,-1.1470811615546943,-1.416328486434788,-0.26924732488009373
1903-05-01,-1.400905787777377,-1.1715194246027747,0.22938636317460226
1903-06-01,-0.8262780503907379,-0.61181911962835,0.21445893076238787
1903-07-01,-0.4442192151246824,-0.9723484215583481,-0.5281292064336658
1903-08-01,-0.9511387276790965,-0.672802962041856,0.2783357656372405
1903-09-01,-0.5912581665739247,-1.259913834472587,-0.6686556678986624
1903-10-01,-0.3677468384459766,-1.789485561203331,-1.4217387227573544
1903-11-01,-0.8505000811232912,-1.8663364495855366,-1.0158363684622453
1903-12-01,-1.7293457117536186,-1.7526633838855072,-0.023317672131888623
1904-01-01,-2.0833107734105423,-1.3017541247627518,0.7815566486477905
1904-02-01,-2.5368404790595123,-1.0838683913252551,1.4529720877342571
1904-03-01,-2.4823124233872846,-1.1154188859350256,1.366893537452259
1904-04-01,-2.203725128572638,-1.5161836064101646,0.6875415221624732
1904-05-01,-1.6137546705883639,-1.707848303328766,-0.09409363274040206
1904-06-01,-1.3616913600825467,-1.6557817702793092,-0.2940904101967625
1904-07-01,-1.5203552377016027,-1.3181533462021024,0.2022018914995003
1904-08-01,-1.4312033273694833,-1.4330884830424195,-0.001885155672936234
1904-09-01,-1.0112828712496291,-1.3639480404720057,-0.35266516922237656
1904-10-01,-1.4977405742371583,-0.64738179360068,0.8503587806364783
1904-11-01,-1.3899136260977247,-0.7841072370462313,0.6058063890514934
1904-12-01,-0.8763500863966229,-0.7732550943063817,0.1030949920902412
1905-01-01,-1.3142473574380937,-0.4234527551201222,0.8907946023179716
1905-02-01,-1.3952824267240134,-0.3050562309001374,1.090226195823876
1905-03-01,-0.7997407319643011,-0.682604234763065,0.11713649720123609
1905-04-01,-0.9119764242621899,-1.487681084218543,-0.5757046599563531
1905-05-01,-1.0678316518358386,-1.7836110886678465,-0.7157794368320078
1905-06-01,-0.7854392847326584,-1.0769302097971682,-0.2914909250645098
1905-07-01,-0.9725775644089512,-1.1008986483347494,-0.12832108392579822
1905-08-01,-0.9923775168654385,-0.6736888512451092,0.31868866562032927
1905-09-01,-0.9279325142698269,-0.9577293238585778,-0.02979680958875086
1905-10-01,-0.7344229507615717,-0.7429037598644925,-0.008480809102920817
1905-11-01,-0.14267663075031306,-0.5192071068126141,-0.376530476062301
1905-12-01,0.6210107114407889,-0.3189865176469437,-0.9399972290877325
1906-01-01,-0.3058607742387354,-0.46749685529055357,-0.16163608105181815
1906-02-01,0.4576629219635309,0.5224798357039011,0.06481691374037019
1906-03-01,-0.22745252612174233,-0.4848776162891607,-0.2574250901674184
1906-04-01,-0.767531564784104,-1.0922085888097945,-0.32467702402569054
1906-05-01,-0.5702751142277888,-0.9727721076990345,-0.4024969934712458
1906-06-01,-0.3438860410813687,-0.573610333122825,-0.22972429204145622
1906-07-01,-0.036995263353380985,-1.3313453919461977,-1.2943501285928167
1906-08-01,0.3767211915008732,-1.8429663072345013,-2.2196874987353743
1906-09-01,0.5470269659848808,-2.7923480884129295,-3.3393750543978102
1906-10-01,0.16526633007625607,-2.443772513188567,-2.609038843264823
1906-11-01,0.20414376825333957,-1.8666253264996406,-2.07076909475298
1906-12-01,-0.4684715506699825,-1.4795206323694456,-1.011049081699463
1907-01-01,-0.2366203380740132,-1.4232364963740682,-1.186616158300055
1907-02-01,-0.7134241399128057,-2.067051339248676,-1.3536271993358704
1907-03-01,-1.4424330787810726,-1.6816754129622205,-0.23924233418114782
1907-04-01,-1.3329830048709024,-1.1966664809499001,0.13631652392100224
1907-05-01,-1.2818078736810197,-1.7409150807632352,-0.45910720708221553
1907-06-01,-1.354018181494964,-1.7061619040990945,-0.3521437226041306
1907-07-01,-1.035999476526217,-1.602754881977631,-0.5667554054514139
1907-08-01,-0.6645036867913134,-2.3591315773560155,-1.694627890564702
1907-09-01,-1.1321263425602233,-1.3393742443122014,-0.20724790175197816
1907-10-01,-1.0632422909934085,-0.8562783194199498,0.2069639715734587
1907-11-01,-0.8599188169251103,-1.0508176626082355,-0.1908988456831252
1907-12-01,-1.0743617328865975,-0.7354699939415431,0.3388917389450544
1908-01-01,-0.8741487447986679,-0.7308370501880083,0.14331169461065962
1908-02-01,-0.5140305939615606,-1.4739870345926052,-0.9599564406310446
1908-03-01,-1.1509613897788413,-1.8054880583473114,-0.6545266685684701
1908-04-01,-0.9334685974624795,-1.6036940529228183,-0.6702254554603388
1908-05-01,-1.0953605437353635,-1.1845766611202873,-0.08921611738492374
1908-06-01,-1.253248618148092,-0.695266030882604,0.557982587265488
1908-07-01,-0.7418730859273348,-1.2782112982119516,-0.5363382122846168
1908-08-01,-0.46634657720015243,-0.9624694730446797,-0.49612289584452723
1908-09-01,-0.9673166489160422,-1.343033351890856,-0.37571670297481374
1908-10-01,-0.8681399065271614,-1.160504226893629,-0.29236432036646753
1908-11-01,-1.0985874001966804,-0.8575590070724777,0.24102839312420277
1908-12-01,-0.8428572073484561,-1.4115767821721221,-0.568719574823666
1909-01-01,-0.8529474978007516,-1.288850955932761,-0.43590345813200937
1909-02-01,-1.3944823796674877,-1.3683736347960826,0.02610874487140502
1909-03-01,-0.9014558054688844,-1.308003495337874,-0.4065476898689897
1909-04-01,-0.3973279722647386,-1.554912371361077,-1.1575843990963386
1909-05-01,-0.6223872702278134,-1.919267687531213,-1.2968804173033996
1909-06-01,-0.30006528184896847,-2.4054558793017757,-2.105390597452807
1909-07-01,-0.30086532890549417,-2.149579621916078,-1.8487142930105838
1909-08-01,0.013827119816124393,-2.14237759947311,-2.1562047192892346
1909-09-01,0.2088252557265217,-1.7342304689708612,-1.943055724697383
1909-10-01,-0.1752991555763815,-1.8295624184200632,-1.6542632628436817
1909-11-01,-0.40087363535615667,-1.3567575731056007,-0.9558839377494441
1909-12-01,-0.3296270205875726,-0.7914735983558913,-0.46184657776831867
1910-01-01,-0.003297523771042164,-0.6781844179772697,-0.6748868942062275
1910-02-01,-0.8705242891941078,-0.9914277788118887,-0.12090348961778086
1910-03-01,-0.9397126010809057,-1.19480226193088,-0.2550896608499743
1910-04-01,-1.0001997951317358,-1.5374834642101198,-0.537283669078384
1910-05-01,-0.6666080529884757,-1.6456049575697653,-0.9789969045812896
1910-06-01,-0.7337998838114895,-1.8407207706888637,-1.1069208868773743
1910-07-01,-0.5861912018826,-1.6306603918801033,-1.0444691899975034
1910-08-01,-0.7005058043349452,-1.8210886956063381,-1.1205828912713929
1910-09-01,-0.10973893587167435,-2.2886045255979,-2.1788655897262257
1910-10-01,-0.05641943613180361,-2.404870422089192,-2.3484509859573883
1910-11-01,-0.7890055550967443,-2.2354055950451546,-1.4464000399484103
1910-12-01,-0.6215350988933623,-1.3157851974551455,-0.6942500985617832
1911-01-01,-0.42266764449140704,-0.5783678149237731,-0.15570017043236606
1911-02-01,-0.26721607702355155,-1.1321300944416097,-0.8649140174180582
1911-03-01,0.40763937365804054,-1.3935110619127389,-1.8011504355707795
1911-04-01,-0.6930908227519682,-1.6637997095174477,-0.9707088867654795
1911-05-01,-0.611368440312944,-1.5492356190245804,-0.9378671787116364
1911-06-01,-0.5073138352642791,-1.705757476419348,-1.1984436411550687
1911-07-01,-0.7959489937933754,-1.916359659929229,-1.1204106661358537
1911-08-01,-0.5223498711569128,-1.4452405718957397,-0.922890700738827
1911-09-01,-0.8637469208713319,-1.6693487140630419,-0.80560179319171
1911-10-01,-0.5343384550796912,-1.5134732990071684,-0.9791348439274772
1911-11-01,-0.0835095143427484,-0.8818439263181767,-0.7983344119754282
1911-12-01,-0.7028489724565548,-1.1607353284249122,-0.4578863559683575
1912-01-01,-0.7593783579626058,-1.0376628498886256,-0.2782844919260198
1912-02-01,-0.3969691632818122,-0.3850943945679608,0.011874768713851402
1912-03-01,-0.866144637655888,-0.5996002681104372,0.2665443695454508
1912-04-01,-0.3532890183805593,-0.5726923464846715,-0.21940332810411217
1912-05-01,-0.34407999188295063,-0.6288930291493097,-0.28481303726635904
1912-06-01,-0.6691779011094356,0.010190651820969102,0.6793685529304048
1912-07-01,-0.05681461089002673,-0.8686801263167947,-0.811865515426768
1912-08-01,0.3425737284973678,-1.1753910172004687,-1.5179647456978365
1912-09-01,0.3686528381550688,-0.7612352468848518,-1.1298880850399207
1912-10-01,-0.20933752125399702,-0.912301182295238,-0.7029636610412411
1912-11-01,-0.3579256547308749,-1.389285113633741,-1.031359458902866
1912-12-01,-0.45421616675371623,-1.371018463431882,-0.9168022966781658
1913-01-01,-0.9395344087819508,-0.8284389302333717,0.11109547854857915
1913-02-01,-0.5984719242002602,-0.14172522366558188,0.4567467005346783
1913-03-01,-1.4158496970392593,-0.8618619891952359,0.5539877078440234
1913-04-01,-1.72987907645797,-1.2090496713345023,0.5208294051234676
1913-05-01,-1.574952388346894,-0.8689690032308992,0.7059833851159949
1913-06-01,-1.8497564303381842,-0.9666370039921576,0.8831194263460266
1913-07-01,-1.7235671900589902,-1.2074942296392255,0.5160729604197647
1913-08-01,-1.6928550806285037,-1.2959874996085325,0.3968675810199711
1913-09-01,-0.9475700329299895,-1.1780653754763764,-0.23049534254638682
1913-10-01,-1.0035296879563946,-0.6660432422518162,0.3374864457045784
1913-11-01,-0.4450944181168198,-0.41680986999311975,0.02828454812370007
1913-12-01,-0.3356273735115112,-0.27272769446837974,0.06289967904313143
1914-01-01,-0.2584761690272685,-0.35637553566511054,-0.09789936663784204
1914-02-01,-0.12175297583716058,0.10145136262739421,0.22320433846455479
1914-03-01,-0.44342886560823613,-0.38898973926748254,0.054439126340753596
1914-04-01,-0.5232262863415603,-0.5776995463291452,-0.0544732599875849
1914-05-01,-0.7513766752048453,-0.5786284460951658,0.17274822910967946
1914-06-01,-0.3760697522188579,0.48520059091309414,0.861270343131952
1914-07-01,-0.42781825046591654,0.12946664575722674,0.5572848962231433
1914-08-01,-0.2969547958685999,-0.32316560367098524,-0.026210807802385327
1914-09-01,-0.6883184208405443,-0.5576347978241606,0.1306836230163837
1914-10-01,-0.11635023382059669,-0.847804596606224,-0.7314543627856273
1914-11-01,0.5520915062911866,-0.6864090646961669,-1.2385005709873536
1914-12-01,0.82793197287843,-0.6308195171920351,-1.458751490070465
1915-01-01,0.07983463855698011,-0.9451259450705578,-1.024960583627538
1915-02-01,0.33918322604721557,-1.0637625581035983,-1.402945784150814
1915-03-01,-0.10609993395699538,-0.7544382940703275,-0.6483383601133321
1915-04-01,0.24267330718008454,0.3924261650767621,0.14975285789667755
1915-05-01,0.5971390043435919,-0.04711418260424504,-0.644253186947837
1915-06-01,0.491617646357964,0.21278966091276535,-0.27882798544519866
1915-07-01,0.5496937895066304,-0.34677583483507635,-0.8964696243417067
1915-08-01,-0.32917487278138524,-0.4037237457841967,-0.07454887300281143
1915-09-01,-0.5590380896611393,-0.22754477730767889,0.33149331235346047
1915-10-01,-0.40193066722477877,-0.06652735318074972,0.33540331404402907
1915-11-01,-0.45527683519986695,0.1096779351923868,0.5649547703922537
1915-12-01,-0.7820172652772481,0.08191686374696544,0.8639341290242135
1916-01-01,-0.9524078932369463,-0.024378927515540296,0.928028965721406
1916-02-01,-1.0169692663135068,-0.8720060625211824,0.1449632037923244
1916-03-01,-1.1291419246008827,-0.6483819496721787,0.48075997492870404
1916-04-01,-1.0008543790870745,-0.6478388610736628,0.3530155180134117
1916-05-01,-0.9885906274645526,-0.71482428186486,0.2737663455996926
1916-06-01,-0.6436854926265204,-0.8986931537948326,-0.2550076611683122
1916-07-01,-0.5974282264492484,-0.8635958926285597,-0.2661676661793113
1916-08-01,0.17572755143657737,-1.3659534882045874,-1.5416810396411647
1916-09-01,0.8087878165697913,-1.4112468205413444,-2.2200346371111355
1916-10-01,0.4339730437428167,-1.8963892778828522,-2.330362321625669
1916-11-01,-0.5017159302536224,-2.044072785603425,-1.5423568553498024
1916-12-01,-0.8537669399374356,-1.6452011718387172,-0.7914342319012816
1917-01-01,-0.9220424708642873,-1.0597715630480729,-0.1377290921837856
1917-02-01,-1.491760828585887,-1.2315230113544193,0.26023781723146766
1917-03-01,-2.757274050404859,-1.6057200430137366,1.1515540073911226
1917-04-01,-2.2426001423647013,-1.492072013312928,0.7505281290517734
1917-05-01,-1.2093308835149004,-1.6149069708309511,-0.40557608731605077
1917-06-01,-0.48062135619657625,-0.9696220654379014,-0.48900070924132516
1917-07-01,0.08097531170878211,-1.1968250422783078,-1.27780035398709
1917-08-01,-0.13356336746098635,-0.749682738115473,-0.6161193706544867
1917-09-01,-0.07380954987863565,-0.9410129797624105,-0.8672034298837749
1917-10-01,0.12439119864288033,-1.963620565025386,-2.0880117636682662
1917-11-01,-0.20486210650749523,-2.5370508687528357,-2.3321887622453406
1917-12-01,-0.6417908357335672,-1.8355903166943723,-1.1937994809608052
1918-01-01,-2.0628732076938547,-1.3436220188469306,0.7192511888469242
1918-02-01,-2.67903066046921,-1.2108201658436129,1.4682104946255972
1918-03-01,-2.3659419424381727,-0.6630761553696161,1.7028657870685566
1918-04-01,-1.1614092770215543,-1.2933632133310695,-0.13195393630951524
1918-05-01,-0.2819308819010652,-1.9336537578536055,-1.6517228759525402
1918-06-01,-1.1330233650175396,-1.1878974617350897,-0.05487409671755006
1918-07-01,0.06577441763480422,-1.42080094301382,-1.4865753606486243
1918-08-01,-1.2555202669116197,-0.9119545299983128,0.34356573691330683
1918-09-01,-1.087287341619518,-0.5116648515597007,0.5756224900598172
1918-10-01,-0.8696309033143219,-0.11059071181212127,0.7590401915022007
1918-11-01,0.1016650134675271,0.4729888008308599,0.3713237873633328
1918-12-01,0.1281453588460001,0.6030893337129531,0.47494397486695306
1919-01-01,0.3938894740183983,0.7673749186614491,0.37348544464305083
1919-02-01,0.9175081505890094,0.4383396198557967,-0.47916853073321264
1919-03-01,-0.02365872135960848,-0.21803238150057452,-0.19437366014096605
1919-04-01,0.0534985440871831,0.5552564523268702,0.501757908239687
1919-05-01,0.009940830629428167,-0.30259692543806355,-0.31253775606749173
1919-06-01,-0.17256687365909718,-1.108071141137609,-0.9355042674785118
1919-07-01,-0.5523346650814676,-0.989681036404604,-0.4373463713231365
1919-08-01,-0.3247018824199038,-1.0556996824565987,-0.730997800036695
1919-09-01,-0.018388108326620925,-0.7638929144946109,-0.74550480616799
1919-10-01,-0.26857736921215486,-0.6026443888363984,-0.3340670196242435
1919-11-01,-0.6970728751469454,-1.0836148215895407,-0.3865419464425953
1919-12-01,-0.41028631019542633,-1.236478855303052,-0.8261925451076255
1920-01-01,-0.42448593325623746,0.48662507507397695,0.9111110083302144
1920-02-01,-0.2330686140200464,1.0402628165443988,1.2733314305644452
1920-03-01,-0.8931280429259639,0.9041773959507623,1.7973054388767262
1920-04-01,-1.065658190665612,-0.406819222405998,0.658838968259614
1920-05-01,-0.8347633979599439,-1.8003852081468346,-0.9656218101868906
1920-06-01,-0.6749600593815946,-1.711785374693657,-1.0368253153120626
1920-07-01,-0.4592382803221772,-2.021029395139677,-1.5617911148174999
1920-08-01,0.1129602232746496,-1.7963608317590118,-1.9093210550336615
1920-09-01,0.1742050376441607,-1.3441118257035123,-1.518316863347673
1920-10-01,-0.7373322127852996,-1.073629309592004,-0.3362970968067044
1920-11-01,-0.4420760587672023,-0.9423925275144327,-0.5003164687472303
1920-12-01,-0.25504081545425034,-1.1315780185613211,-0.8765372031070708
1921-01-01,-0.31727962768186696,-1.0995788018116415,-0.7822991741297745
1921-02-01,-1.2857850773059574,-0.9029736677131602,0.38281140959279714
1921-03-01,-1.7676158414832488,-0.3851187886184855,1.3824970528647633
1921-04-01,-0.6608707458391828,-0.9881743828103764,-0.3273036369711936
1921-05-01,-0.8381817808378241,-1.2104985495459109,-0.3723167687080867
1921-06-01,-0.564989954884683,-1.0308639712280072,-0.46587401634332426
1921-07-01,-0.4874217561770404,-0.9223149400354884,-0.434893183858448
1921-08-01,0.06724844372682642,-1.4176624558292523,-1.4849108995560787
1921-09-01,-0.18301597309431872,-1.4203368141051593,-1.2373208410108405
1921-10-01,-0.12413250973406872,-1.214832345206173,-1.0906998354721043
1921-11-01,-0.43138452083000234,-1.2346204138223145,-0.8032358929923121
1921-12-01,0.385869608372988,-0.7377617507934369,-1.1236313591664249
1922-01-01,-0.030862781445863356,-0.6193305613437593,-0.5884677798978959
1922-02-01,-0.37565881895800607,-0.43168061158251014,-0.056021792624504074
1922-03-01,-1.0413549430348963,-0.6438369528902715,0.39751799014462474
1922-04-01,-0.9305593354387516,-1.026094292401797,-0.09553495696304548
1922-05-01,-0.9652437997241362,-1.224557226032318,-0.2593134263081819
1922-06-01,-0.4526560749934928,-0.5740725361853919,-0.12141646119189908
1922-07-01,-0.3943617371930468,-0.6042036822238636,-0.20984194503081677
1922-08-01,-0.385287264064036,-0.7253207850260129,-0.3400335209619769
1922-09-01,-1.0673225309816856,-1.2275981370147886,-0.16027560603310298
1922-10-01,-0.7287498898153025,-0.6993411212175686,0.029408768597733892
1922-11-01,-0.49964308106171673,-0.636664460087411,-0.13702137902569422
1922-12-01,-1.034723037813306,-0.439583000055007,0.5951400377582992
1923-01-01,-1.4727294061806666,-0.3746325566365003,1.0980968495441663
1923-02-01,-1.2115261641503052,-0.7223293040932887,0.48919686005701657
1923-03-01,-1.2074738045897544,-0.8304321809406913,0.37704162364906313
1923-04-01,-0.4444943828244264,-0.22297795427003939,0.221516428554387
1923-05-01,-0.5223813881621694,-0.411503522055374,0.1108778661067954
1923-06-01,-1.332380545193489,-0.672406237746486,0.6599743074470029
1923-07-01,-0.7139441704995473,-0.7686324217320152,-0.0546882512324679
1923-08-01,-1.3567989511126444,-0.6143342746271513,0.7424646764854931
1923-09-01,-2.0109416683778036,-0.517769783677771,1.4931718847000326
1923-10-01,-2.0646466453358197,-0.23621365252559925,1.8284329928102203
1923-11-01,-1.4895558504104036,0.1282430915388214,1.617798941949225
1923-12-01,-0.2617684838841211,0.054261713836716526,0.3160301977208376
1924-01-01,-0.14825150410328097,-0.14407026225941058,0.0041812418438703924
1924-02-01,0.24325031081479076,-0.008995910865139038,-0.25224622167992977
1924-03-01,0.1771894556035006,-0.11411372626679743,-0.291303181870298
1924-04-01,-0.30863184631633706,-0.6331831722981061,-0.324551325981769
1924-05-01,-0.42110270396114463,-1.3891978086108134,-0.9680951046496689
1924-06-01,-0.5502981816648573,-0.8305182020662246,-0.2802200204013673
1924-07-01,-0.7800207842134655,-0.6781946891564377,0.10182609505702789
1924-08-01,-0.9212460603852936,-0.778262294150856,0.14298376623443754
1924-09-01,-0.5084169304482754,-0.5008415965112603,0.0075753339370151496
1924-10-01,-1.1430651677694401,-0.28043107884449303,0.8626340889249471
1924-11-01,-1.2539419922637467,-1.2098732915140482,0.044068700749698486
1924-12-01,-0.6977213981397347,-0.6069197671651415,0.09080163097459315
1925-01-01,-0.9574991017784701,-0.9556795816658332,0.0018195201126368632
1925-02-01,-1.6492246356201552,-1.406852039754772,0.2423725958653833
1925-03-01,-1.507927840090245,-1.0139267967797247,0.4940010433105202
1925-04-01,-1.588016187025942,-0.622513984937188,0.9655022020887539
1925-05-01,-0.962443635026298,-1.0402344963728525,-0.07779086134655444
1925-06-01,-1.6431260951029159,-0.8197912393224859,0.82333485578043
1925-07-01,-1.1558974376791,-0.33061798610617715,0.8252794515729229
1925-08-01,-1.4630961123045993,-0.5723700882382708,0.8907260240663285
1925-09-01,-1.7055055216616797,-0.09011640003780637,1.6153891216238734
1925-10-01,-1.7124077458129747,0.13699606203618012,1.8494038078491548
1925-11-01,-0.7702408150437001,0.3857864896932502,1.1560273047369503
1925-12-01,-0.5188017836804736,0.1177568595568355,0.636558643237309
1926-01-01,-0.24382076158273963,0.18122440148294036,0.42504516306567997
1926-02-01,0.10538765666538873,0.31853273434628493,0.2131450776808962
1926-03-01,-0.013112646523595312,0.6225224046990968,0.6356350512226921
1926-04-01,-0.7844780160723184,0.0774155194765232,0.8618935355488415
1926-05-01,-0.6658443717072474,0.04996771899573067,0.7158120907029781
1926-06-01,-0.7345271993174216,0.7400092876140025,1.4745364869314241
1926-07-01,-0.05877836275604297,0.36703901991658033,0.4258173826726233
1926-08-01,-0.9100090358186443,0.00257200467299209,0.9125810404916365
1926-09-01,-0.589803535562061,-0.12624527276178057,0.46355826280028045
1926-10-01,-0.5517212956714647,0.20669243217907105,0.7584137278505357
1926-11-01,-0.3211234901307181,-0.09746607068131669,0.22365741944940143
1926-12-01,-0.40923170271182474,-0.13691702791749083,0.2723146747943339
1927-01-01,-0.9183695275593311,-0.862988609160243,0.0553809183990881
1927-02-01,0.04222030497519843,0.020970254357944196,-0.021250050617254233
1927-03-01,-1.0034981709511377,-0.9636429552646414,0.039855215686496304
1927-04-01,-0.8993938660095675,-0.47399273416571147,0.42540113184385603
1927-05-01,-0.970807763344516,-1.2798482673918763,-0.3090405040473603
1927-06-01,-1.052727733162652,-0.8687462470326897,0.18398148612996224
1927-07-01,-0.07801585788794312,-0.9259740476141421,-0.8479581897261991
1927-08-01,-0.0741780564016423,-1.1888526813977283,-1.114674624996086
1927-09-01,-0.1451228352352639,-1.3223305063800495,-1.1772076711447856
1927-10-01,-0.4229500853462122,-1.1167490036373018,-0.6937989182910895
1927-11-01,-0.9360323846208893,-0.5827215109936733,0.353310873627216
1927-12-01,-0.7294687199736645,-0.11034035181989783,0.6191283681537666
1928-01-01,-0.6010054065459226,0.2166599696130645,0.8176653761589872
1928-02-01,-0.09127845613861162,0.16804712055889928,0.2593255766975109
1928-03-01,-0.5425983348420581,-0.1975221205991709,0.3450762142428872
1928-04-01,-1.1111881413369522,-0.6436982919715014,0.4674898493654508
1928-05-01,-0.7984703542139391,-0.7816703997885889,0.016799954425350205
