time,SAM
1948-01-01,-0.14296532661290617
1948-02-01,-0.8591742833896098
1948-03-01,-0.7401233675097892
1948-04-01,0.0007765772025906115
1948-05-01,1.1554872486336705
1948-06-01,0.34868722309647615
1948-07-01,-1.2483674910106166
1948-08-01,-1.5651588167097306
1948-09-01,0.0480198163967096
1948-10-01,-1.1167756413416896
1948-11-01,-1.4472803062224786
1948-12-01,-0.7355317961230862
1949-01-01,-2.208813537503894
1949-02-01,-3.0086690692259315
1949-03-01,-0.6281889567366798
1949-04-01,0.7453767293959043
1949-05-01,1.5017636980738094
1949-06-01,1.5905277920470962
1949-07-01,-0.2821195155047044
1949-08-01,0.8054017013629103
1949-09-01,0.37644383122432257
1949-10-01,0.33038334852942064
1949-11-01,0.04001459737998936
1949-12-01,-1.6450177788735967
1950-01-01,-1.905154860268798
1950-02-01,-0.7517738390828108
1950-03-01,-1.129941310953362
1950-04-01,-0.6630854383280618
1950-05-01,0.2972675904668737
1950-06-01,0.19590708760754139
1950-07-01,-1.6867538758487122
1950-08-01,-0.7002909667977267
1950-09-01,0.5564391295119788
1950-10-01,0.2642481441654084
1950-11-01,-0.500039694666911
1950-12-01,0.19172443102102987
1951-01-01,-0.02806393776241256
1951-02-01,-0.40110959857131934
1951-03-01,-0.00577235029957579
1951-04-01,-0.9636275033818703
1951-05-01,-1.2118222992008776
1951-06-01,-0.549155021816422
1951-07-01,-0.4703891970085635
1951-08-01,-0.6412789667859107
1951-09-01,-1.2388174515884045
1951-10-01,-0.8157991147273107
1951-11-01,-0.4896393865717963
1951-12-01,-1.4375252517590333
1952-01-01,-1.9090545856038137
1952-02-01,-0.3719011580605601
1952-03-01,-0.7035421513533134
1952-04-01,-1.306251149181338
1952-05-01,-0.8107030566786567
1952-06-01,-0.20815695585927696
1952-07-01,-0.1743494176322058
1952-08-01,-0.09657703511064974
1952-09-01,-0.25377215101211603
1952-10-01,-0.08022856788140631
1952-11-01,-0.9601665743835892
1952-12-01,-1.7679941179502245
1953-01-01,-1.5774207046201
1953-02-01,-0.97166495751903
1953-03-01,-0.4490891416179833
1953-04-01,-1.4511903261158128
1953-05-01,-0.5633595449404749
1953-06-01,0.12505005424307525
1953-07-01,-1.4216184771969753
1953-08-01,0.3708427022820068
1953-09-01,0.38336236441273935
1953-10-01,-0.9503501456670712
1953-11-01,-0.25561528613885276
1953-12-01,-1.4018524879375063
1954-01-01,-0.08662025181897448
1954-02-01,-0.10665962894382297
1954-03-01,-1.4903507355345693
1954-04-01,-0.6463849830942752
1954-05-01,0.7417739605690673
1954-06-01,0.1791132724274056
1954-07-01,-0.2390671981291247
1954-08-01,-2.1124725626429126
1954-09-01,0.7950764890868193
1954-10-01,0.30409377573623386
1954-11-01,1.1762046908222414
1954-12-01,-0.9532912399751032
1955-01-01,-0.32159901328777996
1955-02-01,0.23551384232979228
1955-03-01,0.8900237685167495
1955-04-01,0.4722581789363648
1955-05-01,-0.3207382111428927
1955-06-01,-0.04877642384349079
1955-07-01,0.7877117590046644
1955-08-01,-1.223406257069497
1955-09-01,-0.16001930973239065
1955-10-01,-1.2663954761575154
1955-11-01,-1.0451127603269526
1955-12-01,-0.6007495244430969
1956-01-01,-0.6786045090624873
1956-02-01,-0.3634533633314492
1956-03-01,0.2191555520133876
1956-04-01,0.03969013994258608
1956-05-01,0.09851163275731789
1956-06-01,1.8309830015267137
1956-07-01,-0.11671459783455407
1956-08-01,-0.7664166949763485
1956-09-01,-0.7185909008318059
1956-10-01,-0.07934495267488018
1956-11-01,-0.08074248067554524
1956-12-01,-1.2812849467418104
1957-01-01,-0.32787727125059773
1957-02-01,0.35273475997746045
1957-03-01,0.6650272253311876
1957-04-01,0.061967261681583286
1957-05-01,-0.1782231196091184
1957-06-01,-1.1984621240199669
1957-07-01,0.2837302197716472
1957-08-01,0.13941616063524076
1957-09-01,1.2029228194531632
1957-10-01,-1.0408539292466539
1957-11-01,-0.602591948566713
1957-12-01,-0.9191892313059133
1958-01-01,0.8399642797161648
1958-02-01,0.39767778743648663
1958-03-01,0.27942802501646224
1958-04-01,-0.5261573186740185
1958-05-01,-0.26556708329749645
1958-06-01,0.9697218024718488
1958-07-01,-0.5285785443878799
1958-08-01,0.6831199647673236
1958-09-01,1.9207826108487929
1958-10-01,0.9611447395816459
1958-11-01,1.2161332095797195
1958-12-01,1.6640066728224507
1959-01-01,1.4682699854628622
1959-02-01,0.3372887894195611
1959-03-01,0.8618406578044202
1959-04-01,-0.6153298111094718
1959-05-01,-1.0593338191821344
1959-06-01,-0.07298741693271915
1959-07-01,-0.5283826533555991
1959-08-01,-0.40904554194315235
1959-09-01,1.286854065632391
1959-10-01,0.13479993042283472
1959-11-01,1.533756901494416
1959-12-01,0.5554023860776904
1960-01-01,0.4657009584565828
1960-02-01,0.6667929171460202
1960-03-01,1.7515215780448385
1960-04-01,-0.5687195165766123
1960-05-01,-0.5814189224291282
1960-06-01,0.9721899483583277
1960-07-01,0.4427769818378948
1960-08-01,-0.3333664271448361
1960-09-01,0.33961507322109136
1960-10-01,0.7337437321348991
1960-11-01,0.9168911255940431
1960-12-01,0.42496629072166636
1961-01-01,0.657702637915672
1961-02-01,-0.11027925963728646
1961-03-01,0.3647053936247209
1961-04-01,0.2901465423195696
1961-05-01,-0.08678704328952169
1961-06-01,-0.2934561011357041
1961-07-01,-0.036563330930061366
1961-08-01,0.7930815341881915
1961-09-01,-0.12261111552904269
1961-10-01,0.6748066133622425
1961-11-01,0.826731272783914
1961-12-01,1.7407206460675673
1962-01-01,1.5861370884323844
1962-02-01,0.5076277638933614
1962-03-01,0.5855527405658073
1962-04-01,1.2950554744931178
1962-05-01,0.7637650878057007
1962-06-01,-0.40218594153262455
1962-07-01,1.285277097151373
1962-08-01,0.40957754453752226
1962-09-01,1.203871280434662
1962-10-01,0.016376715065244407
1962-11-01,-0.09351669659758627
1962-12-01,1.0176458919718314
1963-01-01,1.2683211169947777
1963-02-01,1.2641632644741634
1963-03-01,0.5268218710879474
1963-04-01,-0.3097548365355239
1963-05-01,0.022278521354380243
1963-06-01,-0.1401826188103915
1963-07-01,-0.41844332755347835
1963-08-01,-2.2692848310571314
1963-09-01,-0.030838922469486996
1963-10-01,0.5491414821410784
1963-11-01,0.23130325304172197
1963-12-01,0.3626036297628157
1964-01-01,-0.705598647666943
1964-02-01,-0.1778509164503141
1964-03-01,0.19924917860494473
1964-04-01,0.20380432608913718
1964-05-01,0.2155213894100676
1964-06-01,-1.256029884887965
1964-07-01,-2.006462794235613
1964-08-01,-1.4171075498782422
1964-09-01,0.9252372715578236
1964-10-01,0.8190645886740295
1964-11-01,-0.45662825827101305
1964-12-01,-0.3769305023858132
1965-01-01,0.09950641869232757
1965-02-01,-1.8049380743669816
1965-03-01,0.028696861368116222
1965-04-01,-0.6297898041970331
1965-05-01,-1.8206526773892295
1965-06-01,0.42765981736089265
1965-07-01,-0.7276425918848314
1965-08-01,-0.1043950895755239
1965-09-01,-0.06463873024339356
1965-10-01,-0.927165443956659
1965-11-01,0.4380827446662242
1965-12-01,-1.3658233122761676
1966-01-01,0.39515961498337
1966-02-01,-0.3229364987776887
1966-03-01,-1.6448508980499195
1966-04-01,-0.5380909067599071
1966-05-01,-1.1164880715873053
1966-06-01,1.0014970911624341
1966-07-01,0.13722521293547368
1966-08-01,0.8792743402886651
1966-09-01,0.27846123528458344
1966-10-01,1.1139633644525289
1966-11-01,-0.11253603932152245
1966-12-01,-0.05849287088466498
1967-01-01,-0.9775460483328853
1967-02-01,-0.18148450976791008
1967-03-01,0.48424992930495836
1967-04-01,0.27133954614137895
1967-05-01,0.09980492656168949
1967-06-01,0.2400191607809374
1967-07-01,0.2929257944421265
1967-08-01,0.7274634333367634
1967-09-01,0.23644687326127148
1967-10-01,0.5094869822214187
1967-11-01,-0.21369503801811573
1967-12-01,-0.018275434750433694
1968-01-01,-0.028343056352475304
1968-02-01,-0.2809636541873948
1968-03-01,0.15993501228239101
1968-04-01,0.08448835594135068
1968-05-01,-0.995055516156206
1968-06-01,0.9165653970466252
1968-07-01,1.293783598917524
1968-08-01,0.10387106877221589
1968-09-01,-0.9425492679517502
1968-10-01,-0.8545592782776216
1968-11-01,-0.7673097759492699
1968-12-01,-0.10131221448159011
1969-01-01,-1.1580048410485033
1969-02-01,-0.32394003960861584
1969-03-01,0.25252971058371665
1969-04-01,-0.3019773501567612
1969-05-01,-0.012477921138926373
1969-06-01,0.0799113793267911
1969-07-01,0.9495780915885738
1969-08-01,1.2695076416601705
1969-09-01,1.0846030869348549
1969-10-01,-0.01538074923525884
1969-11-01,1.1900791925792429
1969-12-01,0.29232328271407804
1970-01-01,0.7353565070912115
1970-02-01,0.8174964567774698
1970-03-01,0.13153573629270315
1970-04-01,0.04180177902673349
1970-05-01,0.7707753347387931
1970-06-01,1.0754496058873348
1970-07-01,-0.10357271285686692
1970-08-01,1.872517897905614
1970-09-01,0.7403772657071273
1970-10-01,-0.3314362296845925
1970-11-01,0.7353064842145054
1970-12-01,-0.5377300867091925
1971-01-01,-0.42014303974850176
1971-02-01,0.4677881212039149
1971-03-01,0.917708675420621
1971-04-01,0.2479580400866885
1971-05-01,-0.7495412882481723
1971-06-01,0.9074637278941604
1971-07-01,-0.056194780067645445
1971-08-01,0.5608768857533595
1971-09-01,0.7368365219320143
1971-10-01,0.25172529415709455
1971-11-01,0.4252373985348395
1971-12-01,-0.7021370391833853
1972-01-01,-1.1942709803009135
1972-02-01,-0.3155546693111213
1972-03-01,-0.07740690330310307
1972-04-01,-1.0135368044290107
1972-05-01,-0.10689227885413632
1972-06-01,-0.8232427904475322
1972-07-01,-0.47464140193457127
1972-08-01,-0.7932247537679415
1972-09-01,0.31362790197232737
1972-10-01,0.5507382429896215
1972-11-01,0.8669498883085145
1972-12-01,-0.40040290371055975
1973-01-01,-0.5068402732337015
1973-02-01,0.6349496235151962
1973-03-01,1.4498496678781612
1973-04-01,0.10522623198572566
1973-05-01,-1.1695050028727358
1973-06-01,0.44117594590097653
1973-07-01,0.946028215516619
1973-08-01,1.4063981042275626
1973-09-01,0.27958076583207964
1973-10-01,0.8049779114041357
1973-11-01,-0.04234944449311179
1973-12-01,1.0472911259372615
1974-01-01,-0.11627443948253102
1974-02-01,1.370200136484819
1974-03-01,1.0791557169881305
1974-04-01,0.6827800074222594
1974-05-01,0.5684388838806633
1974-06-01,0.19182106249124764
1974-07-01,0.4642587821013162
1974-08-01,-1.4010455945330484
1974-09-01,1.292794174246866
1974-10-01,0.1875607828309682
1974-11-01,-0.990862908931288
1974-12-01,-0.9922681545900537
1975-01-01,-0.637813465278115
1975-02-01,0.10661429973829956
1975-03-01,0.48871691225277064
1975-04-01,0.6734470010798121
1975-05-01,-0.5084323138397473
1975-06-01,0.12405180707111382
1975-07-01,-0.7123978721631706
1975-08-01,1.440263773464312
1975-09-01,1.8336555787513076
1975-10-01,1.265620321164937
1975-11-01,0.11544182456918387
1975-12-01,-0.12756142896743006
1976-01-01,-0.5820005610051205
1976-02-01,0.5587750555045039
1976-03-01,0.46678496224587135
1976-04-01,1.3670284428758621
1976-05-01,0.6893156496129063
1976-06-01,0.4486876826955335
1976-07-01,0.09641703249016839
1976-08-01,0.47352103342485485
1976-09-01,0.5774392542479394
1976-10-01,-0.0059380703958663295
1976-11-01,-1.1548259623141452
1976-12-01,-2.7762053154453312
1977-01-01,-1.5328497352762152
1977-02-01,0.015963075960018502
1977-03-01,0.20806776971977967
1977-04-01,-0.4699275150292198
1977-05-01,-0.47719401368505066
1977-06-01,-0.1953886071286759
1977-07-01,-0.16013940578451735
1977-08-01,-0.41743134710647667
1977-09-01,0.4122206185283436
1977-10-01,0.30673874543327945
1977-11-01,0.18859587645257014
1977-12-01,-0.29489491431234693
1978-01-01,0.7521851009862904
1978-02-01,0.25224788286238276
1978-03-01,-0.011267780896448448
1978-04-01,0.26976676702723845
1978-05-01,-0.18616061581144144
1978-06-01,0.27493273743061103
1978-07-01,-1.2984593528482402
1978-08-01,1.7285229018304655
1978-09-01,1.4332470224706522
1978-10-01,0.4618255980487048
1978-11-01,-0.07514391676209584
1978-12-01,0.5196458896033402
1979-01-01,0.6333036870979407
1979-02-01,0.7814977155991182
1979-03-01,1.1890342180926778
1979-04-01,1.0491483150252003
1979-05-01,1.0881723913020205
1979-06-01,2.201880491201323
1979-07-01,2.480953788103884
1979-08-01,0.7032127882788929
1979-09-01,0.9124795770719563
1979-10-01,0.4592586691272711
1979-11-01,0.061023624621080574
1979-12-01,-0.6397929516834194
1980-01-01,-0.008598013408711115
1980-02-01,-0.5157133812260966
1980-03-01,-0.8488180823764438
1980-04-01,-1.3088433512645032
1980-05-01,0.17560066276719785
1980-06-01,0.7116662397695821
1980-07-01,-1.2506239649911124
1980-08-01,-0.30844066774691115
1980-09-01,-1.0588568191551406
1980-10-01,0.8895245681647649
1980-11-01,-1.191239858775123
1980-12-01,-0.08738940498968448
1981-01-01,0.5889874515938617
1981-02-01,0.5059797202959508
1981-03-01,-0.5186132838904584
1981-04-01,-0.8869483848428186
1981-05-01,0.019460289042082465
1981-06-01,0.8001348766168882
1981-07-01,-0.49948604905475347
1981-08-01,-1.526370368984057
1981-09-01,-0.93183473407781
1981-10-01,0.11204578778868389
1981-11-01,0.9687185152444971
1981-12-01,1.1600264118205914
1982-01-01,-0.04139399338193531
1982-02-01,0.6988470377134404
1982-03-01,1.6280310795468869
1982-04-01,1.6701338862338773
1982-05-01,0.5293147331346226
1982-06-01,1.2934427452021846
1982-07-01,0.029330306830754937
1982-08-01,1.0395416004329079
1982-09-01,1.6670048014895738
1982-10-01,-0.3989881633240231
1982-11-01,-0.24992570329956396
1982-12-01,-1.4843512254436795
1983-01-01,-0.9230822717475783
1983-02-01,-0.5359636444079152
1983-03-01,0.4860401726132386
1983-04-01,0.5119191336473214
1983-05-01,0.16912808768304308
1983-06-01,0.2620997958067888
1983-07-01,1.210331386743698
1983-08-01,1.043648319470642
1983-09-01,-0.2798429068180448
1983-10-01,1.306499152669332
1983-11-01,0.9630859482577993
1983-12-01,0.6155471086480977
1984-01-01,-0.6553398620339561
1984-02-01,-0.18584537801650802
1984-03-01,0.46293454572783144
1984-04-01,0.19488722070654385
1984-05-01,-0.6518932053136146
1984-06-01,0.8776812165299139
1984-07-01,0.996657536467751
1984-08-01,-0.3236731172870909
1984-09-01,0.3201002863569943
1984-10-01,0.20920345427954734
1984-11-01,0.4581042556038907
1984-12-01,-1.2586888271522239
1985-01-01,-0.47246593999311903
1985-02-01,0.4257844509570361
1985-03-01,0.18038450559518482
1985-04-01,0.37866477224648465
1985-05-01,0.16946533486578647
1985-06-01,-0.0011001703848808053
1985-07-01,1.8595696689634265
1985-08-01,0.9311335424504544
1985-09-01,1.5811657056477406
1985-10-01,0.5676953620956995
1985-11-01,1.3185335603865749
1985-12-01,1.2037740917256459
1986-01-01,0.38706448777626123
1986-02-01,-1.1267009932840493
1986-03-01,-0.39339669964392865
1986-04-01,0.2386866867579011
1986-05-01,-1.3449131128852985
1986-06-01,-0.3708797673614166
1986-07-01,0.2922891378152826
1986-08-01,-0.028422776090294352
1986-09-01,0.9095043058644884
1986-10-01,0.3995500339529001
1986-11-01,0.14671730259302446
1986-12-01,0.8943207255957583
1987-01-01,-0.5606058847025144
1987-02-01,-0.41546951700698803
1987-03-01,-0.007089077592899257
1987-04-01,0.15696706196693744
1987-05-01,0.34113847225095945
1987-06-01,-0.1966724432078558
1987-07-01,-1.176726132884022
1987-08-01,1.3622554464618202
1987-09-01,-0.45840456318953604
1987-10-01,0.5908045313159679
1987-11-01,1.2932376027255796
1987-12-01,0.3254384985278406
1988-01-01,-0.26953510919557655
1988-02-01,0.6554629714413215
1988-03-01,-0.07281778022662057
1988-04-01,0.16323267165059197
1988-05-01,-0.2531183159686088
1988-06-01,-0.39498859690295735
1988-07-01,0.7613572405029128
1988-08-01,-0.5010190449204714
1988-09-01,-0.3583502710061021
1988-10-01,-1.796430216066815
1988-11-01,0.6934382466390421
1988-12-01,0.9244810318825584
1989-01-01,0.6559524839497287
1989-02-01,0.9629751768647724
1989-03-01,0.7232043263657144
1989-04-01,-0.17275875172482372
1989-05-01,2.549186278745765
1989-06-01,2.151634783818283
1989-07-01,1.4374375889064765
1989-08-01,-0.05162419527411333
1989-09-01,-0.051960679755126554
1989-10-01,0.2508208991370399
1989-11-01,0.7003504076655561
1989-12-01,-0.32642570990335096
1990-01-01,-0.13541959445795998
1990-02-01,1.1805137998120907
1990-03-01,0.545896158112695
1990-04-01,-1.4378206133561426
1990-05-01,-1.3408241014700049
1990-06-01,0.33310629083119025
1990-07-01,-0.8581405263346523
1990-08-01,0.5319091233861892
1990-09-01,1.4091748624048765
1990-10-01,0.3017474741880336
1990-11-01,0.012795523680221355
1990-12-01,-0.24915112164448275
1991-01-01,0.8796228038498702
1991-02-01,-0.5295584158831435
1991-03-01,0.4338272898675236
1991-04-01,-0.3620777117471833
1991-05-01,-0.30909040007100475
1991-06-01,-0.6923194341013121
1991-07-01,-0.8894692881859468
1991-08-01,0.20260857907636193
1991-09-01,-0.4016706448273487
1991-10-01,-0.5368630836010737
1991-11-01,-0.4143862316083701
1991-12-01,-1.9544230073856341
1992-01-01,0.04692448974781349
1992-02-01,-1.2299377215227207
1992-03-01,-0.734531231753427
1992-04-01,-0.2434820813749041
1992-05-01,-1.6526175386371031
1992-06-01,-1.7577478533726016
1992-07-01,-0.2838232317277236
1992-08-01,-0.15371127462140216
1992-09-01,0.36582433857684604
1992-10-01,-0.3097304230873206
1992-11-01,0.14059209485766166
1992-12-01,0.020355086740542705
1993-01-01,-1.70972469261906
1993-02-01,0.406442683393027
1993-03-01,-0.29796218319023315
1993-04-01,0.21467156580080193
1993-05-01,1.2120335093190184
1993-06-01,1.2628923179166098
1993-07-01,1.7580775497361225
1993-08-01,0.9913858463684792
1993-09-01,1.0117834434818103
1993-10-01,0.6624074526747932
1993-11-01,0.5160129140458578
1993-12-01,0.8124671773254365
1994-01-01,0.6940637982665409
1994-02-01,1.0857856720089303
1994-03-01,0.5789740907827976
1994-04-01,0.11759194748147778
1994-05-01,-0.04402918124711219
1994-06-01,-1.221654869713885
1994-07-01,-0.3287575842720102
1994-08-01,1.7339586486973722
1994-09-01,-0.8572907100762274
1994-10-01,-0.5578571041857876
1994-11-01,-0.48823357553247526
1994-12-01,0.7377729161143137
1995-01-01,1.2588878791608042
1995-02-01,0.4866950138899381
1995-03-01,-0.10688417276341772
1995-04-01,0.46235732141882047
1995-05-01,1.2781263703624433
1995-06-01,-0.5675051484205171
1995-07-01,-2.5730925356735326
1995-08-01,-0.545808270958702
1995-09-01,1.0573302469103374
1995-10-01,-0.17092979955261184
1995-11-01,0.3820462891194456
1995-12-01,1.0163584529416032
1996-01-01,0.21570414644182
1996-02-01,-0.4454618074308926
1996-03-01,0.4653819208286809
1996-04-01,0.21642354903079675
1996-05-01,1.0552638623145691
1996-06-01,-0.07509389826580126
1996-07-01,-2.998260660835861e-05
1996-08-01,-1.290938302554496
1996-09-01,-1.2545554635914447
1996-10-01,0.7835117377799822
1996-11-01,-1.3125347255387074
1996-12-01,-0.13416027373811062
1997-01-01,0.30040360229692753
1997-02-01,-0.16706748125243012
1997-03-01,0.48088616324650046
1997-04-01,-0.43756770103214143
1997-05-01,0.7997124471697855
1997-06-01,-0.29598101592709525
1997-07-01,0.5896770718624261
1997-08-01,0.47864602217754615
1997-09-01,0.011553017738179239
1997-10-01,-0.5648377586519451
1997-11-01,-1.478655426280438
1997-12-01,-0.9348318916975119
1998-01-01,0.35908556069633646
1998-02-01,0.35354871225820217
1998-03-01,0.6387717177715976
1998-04-01,1.616410076546598
1998-05-01,-0.016442226746917254
1998-06-01,1.16975879923472
1998-07-01,1.3730894834118854
1998-08-01,0.8572129193437682
1998-09-01,-0.0727988566901927
1998-10-01,0.3852822684547804
1998-11-01,0.861663499699597
1998-12-01,1.144042762623923
1999-01-01,0.864259782136959
1999-02-01,0.3309609214920116
1999-03-01,0.004222969914373653
1999-04-01,0.7882416118504948
1999-05-01,1.3762439496812187
1999-06-01,-0.9881106223912766
1999-07-01,0.2022099135775438
1999-08-01,-0.027722230994335406
1999-09-01,-0.06141341799411831
1999-10-01,1.4438810606594878
1999-11-01,0.9597806581176264
1999-12-01,1.3705262347517317
2000-01-01,1.012841368816812
2000-02-01,0.5383315443517332
2000-03-01,0.06989781076154233
2000-04-01,0.28455745304557556
2000-05-01,0.9595965330439721
2000-06-01,0.20358077137660202
2000-07-01,-0.10471329843029464
2000-08-01,-0.654337635685229
2000-09-01,-1.723378725190654
2000-10-01,0.13149155618802533
2000-11-01,-1.2453743276770335
2000-12-01,-1.323583015049641
2001-01-01,-0.092452394060491
2001-02-01,-0.5382765320588434
2001-03-01,-0.21863250179548732
2001-04-01,0.4375891990329547
2001-05-01,-0.29470591200886254
2001-06-01,0.4257763914141569
2001-07-01,-0.9264393137499334
2001-08-01,0.47535095517502646
2001-09-01,0.8626603305375283
2001-10-01,0.7913326075156518
2001-11-01,0.7913937438810347
2001-12-01,0.8529188524677395
2002-01-01,0.41536372966827384
2002-02-01,0.9117578924705093
2002-03-01,-1.679436485650093
2002-04-01,0.11388451751232032
2002-05-01,-2.3590012054035054
2002-06-01,-0.8047920562045809
2002-07-01,-0.5786134564196999
2002-08-01,-0.30646002416013446
2002-09-01,-0.8443630277130134
2002-10-01,-2.344334413597832
2002-11-01,-0.8124629713501387
2002-12-01,0.727323050513686
2003-01-01,-0.9672466854824132
2003-02-01,-0.4489378147141305
2003-03-01,-0.4260946254629737
2003-04-01,0.09926411556453918
2003-05-01,0.3053376149330186
2003-06-01,-0.7795634987103284
2003-07-01,0.5395211336627576
2003-08-01,0.23854576655386428
2003-09-01,-0.5036685989368528
2003-10-01,-0.36601527363868824
2003-11-01,-0.6908763972517046
2003-12-01,-1.3576729060520099
2004-01-01,0.38321409458000766
2004-02-01,-1.0325402056953872
2004-03-01,0.1408180248080101
2004-04-01,0.024285963102427144
2004-05-01,0.286895826829319
2004-06-01,1.1147962993206
2004-07-01,0.8567280265090434
2004-08-01,-0.3762838380880196
2004-09-01,0.019034368995833884
2004-10-01,-0.21834459324580918
2004-11-01,-0.3654899285282
2004-12-01,-1.088942711208341
2005-01-01,-0.29986510666550004
2005-02-01,0.8178894217803713
2005-03-01,-0.2143347971983604
2005-04-01,0.17235869015666694
2005-05-01,-0.4862620295347968
2005-06-01,-1.4063959766316771
2005-07-01,-0.4730955036579158
2005-08-01,-0.2177533647389926
2005-09-01,0.05154100794549887
2005-10-01,-0.2716847872111859
2005-11-01,-0.5605991927250609
2005-12-01,-2.0076044873983445
2006-01-01,0.059664408214636255
2006-02-01,-0.4233627646591738
2006-03-01,0.10715867804554591
2006-04-01,-0.43521564632619614
2006-05-01,1.0658790345470361
2006-06-01,0.21372848573194947
2006-07-01,0.4360053414809154
2006-08-01,-1.6169492398605931
2006-09-01,-0.5389641496056048
2006-10-01,0.47937646223522246
2006-11-01,0.0033120966329296397
2006-12-01,0.08743319590418508
2007-01-01,-0.2966305950404784
2007-02-01,-0.23368486841906744
2007-03-01,-0.6780351914089348
2007-04-01,-1.0196733326648104
2007-05-01,-0.6168588230853724
2007-06-01,-1.1490236634489044
2007-07-01,-2.4317320532679845
2007-08-01,-0.27371541328995397
2007-09-01,-0.17300751835986083
2007-10-01,-0.6225622012618564
2007-11-01,-1.0067717452969012
2007-12-01,1.1524632891072994
2008-01-01,0.7044045147352819
2008-02-01,0.5502548762963101
2008-03-01,0.22559120380432085
2008-04-01,-1.033342140030128
2008-05-01,-0.7934970283204276
2008-06-01,1.1027712173312434
2008-07-01,-0.16456198148634593
2008-08-01,-0.4309540981700057
2008-09-01,0.8720125282591923
2008-10-01,0.7846102392937616
2008-11-01,0.5931885642526596
2008-12-01,0.5612513545415584
2009-01-01,0.44222380120426397
2009-02-01,0.1721412423142682
2009-03-01,0.15525323035706473
2009-04-01,-0.27434162126222944
2009-05-01,-0.9951779261746976
2009-06-01,-0.594300724395291
2009-07-01,-1.3218606804385726
2009-08-01,-1.0226315048053387
2009-09-01,-0.31442579984503516
2009-10-01,-0.4344505206479964
2009-11-01,-1.9148389538063064
2009-12-01,-0.009618974525474
2010-01-01,-0.9842796325754488
2010-02-01,-0.9765334416395732
2010-03-01,-0.25201139605466827
2010-04-01,0.10193891229517416
2010-05-01,0.6358909448005435
2010-06-01,1.6123719403340195
2010-07-01,1.7293103339126974
2010-08-01,0.8566319432514095
2010-09-01,0.015098745999596153
2010-10-01,0.654030090544477
2010-11-01,0.9318436983612698
2010-12-01,-0.3489764369954248
2011-01-01,-0.28858702588675095
2011-02-01,0.47023360575916995
2011-03-01,-0.6439148393920816
2011-04-01,-1.0674546497212816
2011-05-01,0.7082013610944969
2011-06-01,-0.33064365643443444
2011-07-01,-1.569199558037266
2011-08-01,-1.364160797982534
2011-09-01,-1.483978783590829
2011-10-01,-0.15185092052516702
2011-11-01,-0.9298244009357559
2011-12-01,1.6230882916104208
2012-01-01,0.894908467846827
2012-02-01,-0.7395058440670356
2012-03-01,-0.2291928472862692
2012-04-01,0.21365590866797268
2012-05-01,-0.2665327514440432
2012-06-01,-0.4529380251389807
2012-07-01,0.5541312582782726
2012-08-01,-0.029284171579868623
2012-09-01,0.1483638615559112
2012-10-01,-0.7764203367067407
2012-11-01,-1.6958105237612842
2012-12-01,-1.1775481947113526
2013-01-01,-0.42310613040101785
2013-02-01,0.12910274219041018
2013-03-01,0.7027131422930645
2013-04-01,0.0660913138846636
2013-05-01,0.020062390101500016
2013-06-01,-0.437462647308996
2013-07-01,0.4200867627654693
2013-08-01,-1.8040278586000098
2013-09-01,-1.753497990791485
2013-10-01,-0.8199985490644096
2013-11-01,-0.21714290759629895
2013-12-01,-0.5810711328362568
2014-01-01,-0.9895030428933669
2014-02-01,-0.21290617009813217
2014-03-01,-0.15639877585796558
2014-04-01,-0.018757636768329533
2014-05-01,-0.6977747561245201
2014-06-01,0.3993739961357542
2014-07-01,-0.3078571937111555
2014-08-01,-0.5941684767859802
2014-09-01,-1.3111871284533976
2014-10-01,-0.4954373725456731
2014-11-01,-0.7391708343579726
2014-12-01,0.5440755304029307
